MAJOR  NFEV  NGEV           OBJFUN            GNORM            CNORM             FEAS              OPT             STEP 
  216  2342   216     5.092042E+00     3.546116E+00     7.051768E-01     6.481429E+00     5.894658E-01     1.000000E+00 
  217  2353   217     5.091983E+00     3.546083E+00     7.055168E-01     6.512078E+00     5.896084E-01     1.000000E+00 
  218  2364   218     5.092198E+00     3.546051E+00     7.064312E-01     6.481595E+00     5.897723E-01     1.000000E+00 
  219  2375   219     5.092151E+00     3.546019E+00     7.050820E-01     6.517853E+00     5.899441E-01     1.000000E+00 
  220  2386   220     5.092413E+00     3.545987E+00     7.076953E-01     6.482555E+00     5.902529E-01     1.000000E+00 
  221  2397   221     5.092333E+00     3.545954E+00     7.049158E-01     6.523270E+00     5.904002E-01     1.000000E+00 
  222  2408   222     5.092579E+00     3.545923E+00     7.087437E-01     6.484687E+00     5.907141E-01     1.000000E+00 
  223  2419   223     5.092450E+00     3.545890E+00     7.050144E-01     6.526590E+00     5.907989E-01     1.000000E+00 
  224  2430   224     5.092653E+00     3.545860E+00     7.094167E-01     6.488262E+00     5.910809E-01     1.000000E+00 
  225  2441   225     5.092511E+00     3.545827E+00     7.053841E-01     6.525436E+00     5.911428E-01     1.000000E+00 
  226  2452   226     5.092692E+00     3.545796E+00     7.097013E-01     6.493406E+00     5.914049E-01     1.000000E+00 
  227  2463   227     5.092608E+00     3.545764E+00     7.060547E-01     6.522784E+00     5.914865E-01     1.000000E+00 
  228  2474   228     5.092811E+00     3.545734E+00     7.097108E-01     6.500105E+00     5.917093E-01     1.000000E+00 
  229  2485   229     5.092851E+00     3.545702E+00     7.070507E-01     6.517077E+00     5.918032E-01     1.000000E+00 
  230  2496   230     5.093098E+00     3.545671E+00     7.095834E-01     6.508173E+00     5.919563E-01     1.000000E+00 
  231  2507   231     5.093276E+00     3.545641E+00     7.083232E-01     6.509327E+00     5.920686E-01     1.000000E+00 
  232  2518   232     5.093529E+00     3.545609E+00     7.093835E-01     6.517054E+00     5.921726E-01     1.000000E+00 
  233  2529   233     5.093777E+00     3.545579E+00     7.096633E-01     6.500120E+00     5.923663E-01     1.000000E+00 
  234  2540   234     5.093921E+00     3.545547E+00     7.090796E-01     6.525607E+00     5.924976E-01     1.000000E+00 
  235  2551   235     5.094106E+00     3.545518E+00     7.107069E-01     6.491483E+00     5.927222E-01     1.000000E+00 
  236  2562   236     5.094034E+00     3.545485E+00     7.086513E-01     6.532401E+00     5.928353E-01     1.000000E+00 
  237  2573   237     5.094078E+00     3.545457E+00     7.111712E-01     6.486012E+00     5.931066E-01     1.000000E+00 
  238  2584   238     5.093827E+00     3.545425E+00     7.082469E-01     6.536716E+00     5.931881E-01     1.000000E+00 
  239  2595   239     5.093792E+00     3.545397E+00     7.111131E-01     6.482608E+00     5.934337E-01     1.000000E+00 
  240  2606   240     5.093521E+00     3.545365E+00     7.081383E-01     6.539419E+00     5.935161E-01     1.000000E+00 
  241  2617   241     5.093531E+00     3.545337E+00     7.108302E-01     6.481062E+00     5.937265E-01     1.000000E+00 
  242  2628   242     5.093388E+00     3.545306E+00     7.085220E-01     6.544138E+00     5.938351E-01     1.000000E+00 
